,X_DATA_RT,X_DATA_F1_RT,X_DATA_F2_RT,X_DATA_F3_RT,Y_DATA_RT,Y_DATA_F1_RT,Y_DATA_F2_RT,Y_DATA_F3_RT,Z_DATA_RT,Z_DATA_F1_RT,Z_DATA_F2_RT,Z_DATA_F3_RT
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-9.684320449829102,-0.4035133520762126,-0.0002822639923949866,-1.1760999683124442e-05,14.732224464416504,0.6138426860173544,0.00042939269881953133,1.7891362450813807e-05,-45.47515106201172,0.0004166666666666667,2.914649446569766e-07,1.2144372694040692e-08
24,-9.684320449829102,-0.7747456359863282,-0.001940383421675141,-9.156701861656016e-05,14.732224464416504,1.1785779571533204,0.0029515786513723214,0.00013944286394096728,-45.47515106201172,0.0004,2.2950989959335253e-06,1.0631617280131937e-07
25,-6.855446815490723,-1.0086187582749586,-0.006692694707912473,-0.0003627956489423496,14.851109504699707,1.7044445551358736,0.010308830634039153,0.0005578633733157937,-35.87480926513672,-1.3794157409667969,-0.0010372082298059594,-3.976923751662124e-05
26,-6.855446815490723,-1.2251679455792461,-0.016065790486289314,-0.0010034825129462532,14.851109504699707,2.191358071786386,0.025322301804877614,0.0015686966234309625,-35.87480926513672,-2.657022908528646,-0.007167835449570208,-0.0003124457110661528
27,-6.855446815490723,-1.4262493337903703,-0.03112267562880029,-0.00222631026126332,14.851109504699707,2.6434920515332903,0.05044105906054572,0.0035465531593973395,-35.87480926513672,-3.843372421264649,-0.025262710327635773,-0.0012603574850429346
28,-6.872659683227539,-1.6140565872192383,-0.052673836842889905,-0.004270651876118743,14.782158851623535,3.0620667687777816,0.0877663178108226,0.006924941784750908,-35.987186431884766,-4.951779800941204,-0.06274522706701458,-0.0035779103643307315
29,-6.872659683227539,-1.7893433570861816,-0.08138308861963577,-0.007393837467985932,14.782158851623535,3.45273650487264,0.13904724839287474,0.01217786139914296,-35.987186431884766,-5.98629335530599,-0.12602152312338735,-0.008155673424192824
30,-6.872659683227539,-1.9533213030907415,-0.11777837928306387,-0.011858560688991477,14.782158851623535,3.818201741864604,0.2056871453569708,0.019803272341499475,-35.987186431884766,-6.954064099711757,-0.2201436801705756,-0.01601718228035893
31,-9.598871231079102,-2.192244738340378,-0.16234064602792836,-0.017927144477939243,14.791342735290527,4.161112397909164,0.28878442579668745,0.03030944418390967,-45.527488708496094,-7.861661672592163,-0.3491213725855121,-0.02827129541777043
32,-9.556550979614258,-2.4154055335304956,-0.21566113446903054,-0.02586407388305918,14.656657218933105,4.479159210667466,0.3891650883123264,0.04420364581846135,-45.241111755371094,-8.714556362267697,-0.516206661332394,-0.04607819215437892
33,-9.556550979614258,-2.6254392231211945,-0.278419543407703,-0.03593787138356272,14.656657218933105,4.778497387381161,0.5073969739627492,0.061982347751326106,-45.241111755371094,-9.516986658432904,-0.7239499632777582,-0.0706201013746553
34,-9.556550979614258,-2.8234709875924247,-0.3512074943397166,-0.04841523002870218,14.656657218933105,5.060730525425503,0.643815256843539,0.08412311435739932,-45.241111755371094,-10.273278080531528,-0.9742522778406087,-0.10307625276166076
35,-6.82919979095459,-2.9347412321302624,-0.4343757894692105,-0.06354908577607639,14.788581848144531,5.330948617723253,0.7985585091215608,0.11107834633046845,-35.930171966552734,-10.98596957736545,-1.26841563181297,-0.1446015476036559
36,-6.82919979095459,-3.0399968688552446,-0.527900119818849,-0.08156879454472774,14.788581848144531,5.586560326653558,0.9715905618133107,0.14327030363235796,-35.930171966552734,-11.660137209505647,-1.6071949605846712,-0.19630859690404118
37,-6.75893497467041,-3.1378636611135384,-0.6314210832571453,-0.10267663469755642,14.794782638549805,5.828881966440301,1.1627096330746078,0.18108692196696696,-35.946693420410156,-12.299257109792608,-1.9908503204802075,-0.2592528572539342
38,-6.763352870941162,-3.2308249229039903,-0.7444390733775262,-0.12704729834409928,14.793020248413086,6.058731665978065,1.371561609412364,0.2248784604236207,-36.01617431640625,-12.907383192013471,-2.4191973328517795,-0.33442055980891633
39,-6.763352870941162,-3.3191381216049196,-0.8664120230633007,-0.15482772369187328,14.793020248413086,6.27708888053894,1.5976563856617976,0.2749549909436818,-36.01617431640625,-13.48510297012329,-2.891654650841042,-0.4227191100587494
40,-6.763352870941162,-3.4031433593936082,-0.9967663860418351,-0.18613920823488728,14.793020248413086,6.484794523657822,1.8403816802640696,0.3315845900261292,-36.01617431640625,-14.034641295642388,-3.4075417883936594,-0.5249758443601021
41,-9.411920547485352,-3.5462094829196023,-1.1349820760286706,-0.2210832411873082,14.74349308013916,6.6814302035740445,2.0990150938168344,0.3949921243675521,-44.86619567871094,-14.768725923810686,-3.9665970347037045,-0.6419500269800986
