,X_DATA_RT,X_DATA_F1_RT,X_DATA_F2_RT,X_DATA_F3_RT,Y_DATA_RT,Y_DATA_F1_RT,Y_DATA_F2_RT,Y_DATA_F3_RT,Z_DATA_RT,Z_DATA_F1_RT,Z_DATA_F2_RT,Z_DATA_F3_RT
129,-14.52806282043457,-4.97319354057312,-6.303592841527428,-2.892762981360745,22.51422882080078,22.330257740020752,22.959706449548335,23.10005770144641,-32.57470703125,-30.517900581359864,-31.61281008808432,-31.375563379040756
130,-15.249153137207031,-5.113070092201233,-6.517537658616802,-2.99403866552456,22.577770233154297,22.336249675750732,22.96601133128461,23.095457124486135,-32.319122314453125,-30.532901134490967,-31.626957319561996,-31.37855942717313
131,-15.249153137207031,-5.23838978767395,-6.739263409225104,-3.1000251249383535,22.577770233154297,22.34162872314453,22.973526093783352,23.090855639583555,-32.319122314453125,-30.540401401519777,-31.64512658849614,-31.38278835879167
132,-15.249153137207031,-5.364651393890381,-6.964235451787904,-3.210737400890355,22.577770233154297,22.345872783660887,22.982316594353993,23.086309264822983,-32.319122314453125,-30.548859195709227,-31.66495805968252,-31.388202000477516
133,-15.729597091674805,-5.495717439651489,-7.192635958281241,-3.3261901388321053,22.699478149414062,22.351333923339844,22.99197763903211,23.081859807442175,-32.699920654296875,-30.56112497329712,-31.686788350023964,-31.394764058992195
134,-16.469587326049805,-5.634383738040924,-7.424313219281077,-3.4463878304352846,22.898727416992188,22.35690149307251,23.002989479372857,23.077561658436224,-33.339210510253906,-30.581194610595702,-31.710298164815764,-31.402429619028755
135,-16.703229904174805,-5.775386462211609,-7.659277337369856,-3.571329672000632,22.297748565673828,22.356459274291993,23.01475404551223,23.07345030186661,-32.76874923706055,-30.595559635162353,-31.736023589871028,-31.411169521082236
136,-16.703229904174805,-5.917433173656463,-7.897207425421591,-3.701000248452888,22.297748565673828,22.352936611175537,23.028067532991212,23.069582143150818,-32.76874923706055,-30.612419757843018,-31.76335773768343,-31.42093820389581
137,-16.703229904174805,-6.059479885101318,-8.138349794247562,-3.8353856926787273,22.297748565673828,22.34941394805908,23.04190547487553,23.06598440545628,-32.76874923706055,-30.629279880523683,-31.793065024253803,-31.431712383685817
138,-17.417064666748047,-6.209102108478546,-8.382478073518568,-3.9744616953904726,22.329118728637695,22.34499921798706,23.056471873435914,23.062689278011778,-32.658748626708984,-30.64729455947876,-31.824493254749456,-31.44345320416027
139,-17.417064666748047,-6.359001636505127,-8.629533241971084,-4.118198622596243,22.329118728637695,22.33930912017822,23.07165406820022,23.059725065554385,-32.658748626708984,-30.669382877349854,-31.85708985156903,-31.456111057716974
140,-17.895706176757812,-6.513687579631806,-8.879499051728564,-4.266562637683245,22.25263786315918,22.3328542137146,23.086963207943214,23.05710716151021,-32.77940368652344,-30.692677745819093,-31.891972623440445,-31.469668140567027
141,-18.337331771850586,-6.673086109161377,-9.132201547450444,-4.4195121666338615,22.05172348022461,22.323744564056398,23.102462294725626,23.054852332498243,-32.75062942504883,-30.716487712860108,-31.92883997375677,-31.48410213465242
142,-18.337331771850586,-6.832484638690948,-9.387649091032452,-4.577002860289645,22.05172348022461,22.314634914398194,23.11782858443479,23.052969489891446,-32.75062942504883,-30.740297679901122,-31.96784493349448,-31.499397461207135
143,-18.76763916015625,-6.997193827629089,-9.645470356355105,-4.738979471448731,21.801076889038086,22.300802097320556,23.133547361295907,23.051479240593657,-32.97994613647461,-30.76880895614624,-32.00821086765774,-31.515523258007523
144,-19.18720245361328,-7.166210248470306,-9.905835941275637,-4.905388978371736,21.35654640197754,22.282509384155272,23.14880532694225,23.050385165582586,-32.80880355834961,-30.79757125854492,-32.04998760172288,-31.5324525792006
